50	你好，我的电脑被盗了我那个账号忘记了能帮我查一下吗？	创业板如何开通	0
51	你好！请问一下我的银证不能转账到银行	证券转银行为什么转不了？	1
52	佣金与手续费的区别？	佣金与手续费的区别？	1
53	交易收费	股票交易费用	1
54	深市新股上市首日临时停牌是怎么规定的？	创业板权限转签如何操作？	0
55	佣金和手续费的区别	佣金与手续费的区别？	1
56	股票交易收费	股票交易费用	1
57	我买不了ST股是怎么回事呀	ST股票为何无法买入？	1
58	为何不能登录账户？	如何开户？	1
59	怎么开户	如何开户？	1
60	身份证过期了，如何上传新的证件？	创业板如何开通	0
61	B股有涨跌限制吗？	证券转银行为什么转不了？	0
62	交易手续费？	股票交易费用	1
63	已经开户了	ST股票为何无法买入？	0
64	我最近想申购新股，但是持仓股票停牌了，能算入新股申购的市值吗？	如何开户？	0
65	个股分时图的成交量柱状线的颜色用金融终端怎么修改？	如何修改金融终端个股分时图下方的成交量柱状线的颜色？	1
66	变更银行卡必须去银行吗	信用证券账户卡遗失应如何处理？	0
67	我想了解一下新三板的指数都有什么？	网下发行新股有何要求？	0
68	A股和港股的显示颜色有什么不一样？？	A股和港股的显示颜色有什么区别？	1
69	股票怎么收手续费的	手机账户密码忘记了怎么办	0
70	开通创业板权限，目前需要办理哪些手续？	创业板权限开通的办理时间	1
71	新股申购，委托数量高于最大限额，怎么回事呢	新股申购额度超限的原因？	1
72	B股交易也是T+1？	B股实行T+0回转交易吗？	1
73	我创业板不是已经开通了？	创业板如何开通	1
74	用什么方法处理申报深市股票委托时，提示：证券账户无效	申报深市股票委托时，提示：证券账户无效，该如何处理？	1
75	银证转账的银行设么时间上班	银证转账的时间？	1
76	开户交易佣金多少	网上开户佣金是多少？	1
77	申购新股要求	证券转银行为什么转不了？	0
78	那我现在账户里有股票，能销户吗	新三板股票的编码规则？	0
79	证券我什么不能转款的银行	证券转银行为什么转不了？	1
80	创业版怎么开	忘记资金密码怎么办？	0
81	投资者如何买卖港股通股票	创业板如何开通	0
82	我想转账到银行卡，怎么转不了？	上交所对竞价交易临时停牌有何规定？	0
83	转不了钱进帐户	为何账户有资金无法转出？	1
84	我的资金为什么转不出来	为何账户有资金无法转出？	1
85	找回客户编编号	ST股票为何无法买入？	0
86	成交量的颜色怎么设置？	外币证券转银行限额	0
87	资金可用和可取是什么意思？	为什么资金可用不可取？	1
88	哪里可以找到上交所股东大会网络投票平台	上交所股东大会网络投票平台网址？	1
89	如何区分A股和港股的显示颜色？	A股和港股的显示颜色有什么区别？	1
90	创业板首次如何开通	证券转银行为什么转不了？	0
91	身份证过期必须去营业部更新吗？	身份证过期如何办理？	1
92	9点半之前，随时都可挂单买新股，是吗？	多少资金能达到多少的佣金？	0
93	为什么资金不可取	为什么资金可用不可取？	1
94	我的资金提不出来怎么回事	信用账户的使用限制	0
95	我这个账户是网上开通的，应该怎么开通创业板权限？	开通创业板权限对账户有什么要求？	1
96	怎么转钱失败	手机账号忘记了怎么办	0
97	我问下我的银行卡换了，怎么转不出来	如何开户？	0
98	怎么开创业	忘记交易密码怎么办？	0
99	新股当日能否多次申购	当日卖出股票后可以转出资金吗？	0
100	新股中签后未足额缴款	银证转账的时间？	0
101	找回我的客户编号	客户编号忘记了如何找回？	1
102	信用证卷账户注销后能重新开户吗？	信用证券账户可以注销后重新开户吗？	1
103	我的钱为什么不能转到银行？	为何账户有资金无法转出？	0
104	请问银行无法转证券	身份证过期可以办理开户吗？	0
105	怎么知道手续费	手机账户密码忘记了怎么办	0
106	新股审购显示未成交能撤单吗？	新股申购可以撤单吗？	1
107	用微信能开户吗	如何开户？	1
108	新开户的佣金多少？	网上开户佣金是多少？	1
109	如何设置银行	如何调整佣金费率？	0
110	我要调整佣金	如何调整佣金费率？	1
111	我在别的券商已经开通过创业板了，怎么自助转签创业板权限呢？	深港通跟沪港通的额度能共用吗？	0
112	我忘记客户编号	新股申购的配号规则？	0
113	中了新股怎么缴款呢	客户编号忘记了如何找回？	0
114	B股有涨跌限制吗？	B股的涨跌幅有限制吗？	1
115	怎么开通中小板和创业板账户	创业板如何开通	1
116	交易密码有英文吗	证券转银行为什么转不了？	0
117	我的钱转不出了	为何账户有资金无法转出？	1
118	我想咨询一下，我想打新，需要满足什么条件呢	证券转银行为什么转不了？	0
119	我昨天开户的，忘记了我的帐号	如何收取股票交易佣金？	0
120	我的登录密码，忘了	创业板如何开通	0
121	你好，这边佣金多少	如何查询佣金费率？	0
122	银行不能转证券？	证券转银行为什么转不了？	1
123	请问A股开户收费不收啊？	如何收取股票交易佣金？	0
124	融资融券业务交易能在新三板进行吗？	新三板可以做融资融券交易吗？	1
125	您好，新三板做市转让的申报规则是怎样的？	手机账号忘记了怎么办	0
126	我想自助调整融资融券授信额度具体要怎么操作？	如何调整融资融券授信额度？	1
127	为什么我的帐户不能转款	创业板权限开通的办理时间	0
128	为什么转账时证券可以转入银行，银行不能转入证券呢	深交所上市债券实行全价交易有哪些？	0
129	你好，如何达到申购新股条件	新股申购的条件？	1
130	。为什么不能登上开户	如何开户？	1
131	调整手续费	如何调整佣金费率？	1
132	申购新股是不是要满足一定条件啊	如何注销证券账户？	0
133	我那个证转银怎么被冻结了	证券转银行为什么转不了？	1
134	忘记交易登入密码	忘记交易密码怎么办？	1
135	现在银转证怎么转不了？	多少资金能达到多少的佣金？	0
136	上交所股东投票的网址是多少？	新三板可以做融资融券交易吗？	0
137	什么时候能确认深圳大宗交易的成交时间？	深圳大宗交易的成交确认时间？	1
138	怎样查看我的佣金	为何账户有资金无法转出？	0
139	银行转证券问题	证券转银行为什么转不了？	1
140	有什么办法开立信用账户在60岁以上？	60岁以上如何开立信用账户？	1
141	为什么资金转不出去？	为何账户有资金无法转出？	1
142	我想问一下怎么开通创业板	70岁以上自然人可以手机开户吗?	0
143	创业版怎么开	创业板如何开通	1
144	你好，我的帐号证券转银行为什么转不了	证券转银行为什么转不了？	1
145	银转证转不了是怎么回事？	证券转银行为什么转不了？	1
146	股票佣金是什么	证券转银行为什么转不了？	0
147	请问怎么开通创业板？	创业板权限首次开通？	0
148	帮我查查佣金费率	如何查询佣金费率？	1
149	为什么银转证转不出	证券转银行为什么转不了？	1
150	身份证过期就不能开户吗？	身份证过期可以办理开户吗？	1
151	银行转账转不了	证券转银行为什么转不了？	1
152	佣金费用是多少？	网上开户佣金是多少？	0
153	怎么开通创业版	新股申购的市值计算范围？	0
154	要是以后我不投资了，撤销账户怎么撤销	如何开户？	0
155	我把账户忘记怎么办	手机账号忘记了怎么办	1
156	今天存钱今天可以买股票吗？	证券转银行为什么转不了？	0
157	请问如果我中签新，你们给发短通知吗	新股中签会有短信通知吗？	1
158	你好，交易密码忘记了，怎么办？	忘记交易密码怎么办？	1
159	不去营业厅，可以有办法开通网上委托权限吗	网上委托权限如何开通？	1
160	登陆密码忘了怎么办	新股申购时会冻结资金吗？	0
161	转让中小企业私募债券的方式是什么？	如何转让中小企业私募债券？	1
162	深圳证券交易所证券代码是如何编制的？	深圳证券交易所证券代码编制原则是什么？	1
163	哪几种系统是新三板股票进行交易的？	创业板如何开通	0
164	哪几种系统是新三板股票进行交易的？	新三板股票进行交易的系统有哪些？	1
165	刚上市的新股能不能在第一天就操作市价委托呀	新股上市首日接受市价委托吗？	1
166	我把账号忘了	如何修改账户交易密码？	0
167	如何绑定多张银行卡？	当日卖出股票后可以转出资金吗？	0
168	佣金手续费多少	新股申购的条件？	0
169	银行转证券老提示失败	证券转银行为什么转不了？	1
170	不好意思 我的资金密码太久没用忘记了 怎么找回来？	忘记资金密码怎么办？	1
171	使用金融终端怎么修改K线图的副图指标参数	忘记资金密码怎么办？	0
172	你们这里的佣金是多少	为何账户有资金无法转出？	0
173	开户有年费吗	B股交易的费用？	0
174	证卷转银行，为何转不了？	股票可以当天买入当天卖出吗？	0
175	当日买入可以当日卖出不	深交所B股证券代码的编制原则是什么？	0
176	登陆编号是什么	如何开户？	1
177	我已经开了	如何开户？	1
178	银行转账转不了	新股申购的条件？	0
179	我问下我的银行卡换了，怎么转不出来	证券转银行为什么转不了？	1
180	客户编号忘了，密码忘了，怎么办？	新三板协议转让的成交规则？	0
181	用什么办法可以重置信用账户密码？	如何重置信用账户密码？	1
182	交易登录密码忘了……	忘记交易密码怎么办？	1
183	深市货币ETF是通过何种方式来计算收益的？	证券转银行为什么转不了？	0
184	可用的钱为什么不可取	为什么资金可用不可取？	1
185	收取股票交易佣金的方式是什么？	忘记交易密码怎么办？	0
186	我的帳號忘了	深交所债券的费用有哪些？	0
187	请问开通创业板	新三板企业的限售期？	0
188	已经开过户	信用账户资金无法转出的原因	0
189	在哪开创业板	创业板如何开通	1
190	已经开户了，但登录时要帐号	为何账户有资金无法转出？	0
191	我那个证转银怎么被冻结了	手机账号忘记了怎么办	0
192	股票卖出，钱没办法转入银行卡	当日卖出股票后可以转出资金吗？	1
193	转不出钱到银行	新三板股价变动单位？	0
194	貌似我现在无法银证转账呢？	转账失败的原因？	1
195	忘记客户编号了	客户编号忘记了如何找回？	1
196	新股申购后会不会冻结资金	创业板如何开通	0
197	我已经申购新股了为什么没有配号	申购新股后为何查询不到配号？	1
198	你好。登录密码忘了	手机账户密码忘记了怎么办	1
199	什么条件可以申购新股	上交所股票期权行权价格间距如何设置？	0
200	你好，资金为什么转不出去	为何账户有资金无法转出？	1
201	我的交易密码忘了，怎么找回啊？	忘记交易密码怎么办？	1
202	如何取消三板交易权限？	新股申购时会冻结资金吗？	0
203	我想问一下，我这个手续费是多少呀	手机账户密码忘记了怎么办	0
204	当日卖出的股票资金会在当天3点收市能转出吗？	A股账户销户有哪些注意事项？	0
205	B股的最小变动单位是多少啊	为何账户有资金无法转出？	0
206	请问要怎样开通创业版	证券转银行为什么转不了？	0
207	为啥转不进来资金	新股申购的条件？	0
208	股票怎么收费	手机账号忘记了怎么办	0
209	信用账户能否参与逆回购交易？	信用账户可以参与逆回购吗？	1
210	我的十位交易号码忘记了，怎么查询找到？	客户编号忘记了如何找回？	1
211	新三板适合什么样的投资者？	如何修改账户交易密码？	0
212	怎么转不出钱	为何账户有资金无法转出？	1
213	你好，我的账户怎么登陆不上呢	如何开户？	1
214	手续费多少	多少资金能达到多少的佣金？	1
215	请问怎么更改银行卡	手机账号忘记了怎么办	0
216	今天卖出的股票 资金什么时候可以取出到银行卡	信用账户交易允许市价委托吗？	0
217	A股、B股交易币种	B股以什么币种交易？	1
218	网上申购的数量有限制吗	网上申购的数量有何限制？	1
219	当日卖出股票资金什么时候可以转出	当日卖出股票后可以转出资金吗？	1
220	怎么帐号登录不上	手机账号忘记了怎么办	0
221	交易佣金收取情况可以通过什么方式查找？	创业板如何开通	0
222	期权交易权限可以调整吗，可以的话方法是怎样的呢	证券转银行为什么转不了？	0
223	转不了钱进去	为何账户有资金无法转出？	1
224	我要调整交易费	手机账户密码忘记了怎么办	0
225	创业板如何开通?	身份证过期可以办理开户吗？	0
226	我已经开有户，从哪登录	如何开户？	1
227	申请开立信用账户有什么条件？	B股股票能作为融资融券的担保品吗？	0
228	为什么我的账号交易不了带ST的股票！	ST股票为何无法买入？	1
229	我麻烦问一下认购新股有什么条件吗？	新股申购的条件？	1
230	我想问一下身份证过期了能开户吗	多少资金能达到多少的佣金？	0
231	新三版股票清算的交收规则包括什么？	新三板股票清算交收规则？	1
232	我的十位交易号码忘记了，怎么查询找到？	创业板如何开通	0
233	我的账户怎么不能登陆	手机账号忘记了怎么办	0
234	理财账户的开户费是多少？	上交所债券质押式回购竞价交易的有效竞价范围？	0
235	新开户手续费多少	网上开户佣金是多少？	1
236	你好，请帮我查一下我的佣金费率	忘记资金密码怎么办？	0
237	新三板市场的信息是怎样披露的?	新股IPO网上发行制度有哪些修改？	0
238	怎么登陆交易帐号和密码总是说错误?	如何修改金融终端K线图的副图指标参数？	0
239	无法买入ST补仓	网上委托权限如何开通？	0
240	想问下怎么知道自己开通创业板呢	创业板如何开通	1
241	我的资金转不出银行的	为何账户有资金无法转出？	0
242	想问下怎么知道自己开通创业板呢	新股上市首日委托买入为何作废？	0
243	忘记登录密码了怎么办	手机账户密码忘记了怎么办	1
244	您好，你们的手续费是多少？	证券转银行为什么转不了？	0
245	打新股需要什么要求	新股申购的条件？	1
246	登录不成功，是什么原因	转账失败的原因？	1
247	请问我的手续费多少？	多少资金能达到多少的佣金？	1
248	要办理创业板	多少资金能达到多少的佣金？	0
249	中了新股怎么缴款啊	A股开户是否收费？	0
250	交易密码忘记	忘记交易密码怎么办？	1
251	你好，想咨询一下申购新股需要什么条件	新股申购的条件？	1
252	我要怎样才能买股票	手机账号忘记了怎么办	0
253	忘记客户编号怎么办？	新股申购的条件？	0
254	这股票什么时候交易	股票的交易时间？	1
255	帐号为啥不能登入了	如何开户？	1
256	调整佣金	为什么资金可用不可取？	0
257	什么时候能出售股票	股票的交易时间？	1
258	期权的手续费和佣金是多少？	为何账户有资金无法转出？	0
259	新股申购如何撤单	如何才可以买股票？	0
260	手续费调整	如何调整佣金费率？	1
261	持有什么证据投诉上市公司是合法的？	投诉上市公司什么样的证据合法有效？	1
262	可以开通多个港股通账户吗？	忘记交易密码怎么办？	0
263	如何绑定多张银行卡？	如何绑定多张银行卡？	1
264	账号和密码都忘记了怎么办	手机账户密码忘记了怎么办	1
265	新股中签后到上市交易需多长时间？	新股中签后股份何时上市？	1
266	客户编号不记得了，可以找回吗？	上市公司进行重大资产重组，停牌时间最长期限是多久？	0
267	这里可以开户吗	如何开户？	1
268	系统显示已申请 为何我这几天买不了ST	ST股票为何无法买入？	1
269	深市中小企业板块A股证券代码怎么查？	深市中小企业板块A股证券代码是多少？	1
270	哪些是B股的委托申报方式？	如何更换银行卡？	0
271	申购深证新股需要哪些条件	手机账户密码忘记了怎么办	0
272	打新过程中发现，深市的股票配号前8位数后是小数点加两个零，如：12345678.	新三板股票进行交易的系统有哪些？	0
273	手续费是万几	为何账户有资金无法转出？	0
274	股票的交易时间	证券转银行为什么转不了？	0
275	我的账号忘记了	多少资金能达到多少的佣金？	0
276	B股的最小变动单位是多少啊	B股价格的最小变动单位？	1
277	现在开户的话佣金多少呢？	网上开户佣金是多少？	1
278	我能开创业板吗	为何账户有资金无法转出？	0
279	请问A股开户免费么？	为何账户有资金无法转出？	0
280	新三板股票申报价格有涨跌幅限制吗？	创业板如何开通	0
281	开创业	创业板如何开通	1
282	我的账号为什么不能登入	如何开户？	1
283	我的帐户可以开通创业板吗	创业板如何开通	1
284	如何取消第三方存管	为何账户有资金无法转出？	0
285	新三板适合什么样的投资者？	新三板的投资者有哪些？	1
286	交易手续费	忘记交易密码怎么办？	0
287	新股中签后到上市交易需多长时间？	新三板的投资者有哪些？	0
288	自助开户三方存管	自助开户后如何补办三方存管？	1
289	在这开户佣金多少	上交所债券逆回购申报数量要求？	0
290	银行转入证券，为什么用不了？	证券转银行为什么转不了？	1
291	登陆密码忘了	手机账户密码忘记了怎么办	1
292	002399停牌好久了，什么原因？啥时候复牌呢？	手机账户密码忘记了怎么办	0
293	为什么银行转证券不行	证券转银行为什么转不了？	1
294	我新开户的帐号为什么不能申购新股？	新股申购的条件？	1
295	想问下怎么开创业板	创业板如何开通	1
296	怎样变更第三方存管银行卡	创业板权限开通的办理时间	0
297	怎么开户啊	深交所对竞价交易临时停牌有何规定？	0
298	新三板股票的即时行情的要素都包括什么？	新股申购的条件？	0
299	怎么登陆交易帐号和密码总是说错误?	如何修改账户交易密码？	1
300	为什么我的资金不能转银行	证券转银行为什么转不了？	1
301	手续费是万几	多少资金能达到多少的佣金？	1
302	银行转钱到你们证券有时间规定吗	银证转账的时间？	1
303	哪些股票能用信用账户交易啊	ST股票为何无法买入？	0
304	我账户里面的钱转不出去	为何账户有资金无法转出？	1
305	在网上不能开通创业板权限吗？	创业板权限首次开通？	1
306	什么时候能确认深圳大宗交易的成交时间？	客户编号忘记了如何找回？	0
307	开户套餐是什么意思	如何开户？	1
308	我的资金已转入，怎么账户里面还没显示	为何账户有资金无法转出？	1
309	怎样首次开通创业板	创业板权限首次开通？	1
310	我刚卖出的股票资金什么转出	当日卖出股票后可以转出资金吗？	1
311	使用金融终端怎么修改K线图的副图指标参数	如何修改金融终端K线图的副图指标参数？	1
312	为何账户有资金无法转出	为何账户有资金无法转出？	1
313	新三板股票申报价格有涨跌幅限制吗？	新三板股票申报价格是否有涨跌幅限制？	1
314	个人投资者开通深港通的条件	新三板股票协议转让的申报类型？	0
315	我的好像已经开通创业板了	创业板如何开通	1
316	忘记交易密码要什么证件	忘记交易密码怎么办？	1
317	新三板股票有哪些编码规则？	如何开户？	0
318	我的账号怎么登录不上	如何开户？	1
319	您好我的账户怎么不能转款啊	如何注销信用账户？	0
320	为什么我的资金证转银转不了？	如何更换银行卡？	0
321	今天卖出的股票资金何时可以转到银行卡？	当日卖出股票后可以转出资金吗？	1
322	新股申购我按错了能撤单吗	深港通标的股票范围？	0
323	银行转入证券，为什么用不了？	手机账号忘记了怎么办	0
324	我您好，想问一下我的交易佣金是多少？	网下打新缴款账号是否需与三方存管银行账号一致？	0
325	为什么我刚才的股票不能卖	如何才可以买股票？	1
326	您好 开通创业板权限必须到柜台吗	创业板权限首次开通？	1
327	我的资金转入失败是什么问题	为何账户有资金无法转出？	1
328	同行换第三方存管，怎么换	如何更换同一银行的三方存管银行卡？	1
329	股票可以当天买入当天卖出吗？	股票可以当天买入当天卖出吗？	1
330	你好，这边佣金多少	多少资金能达到多少的佣金？	1
331	资金怎么提不出来	信用账户的使用限制	0
332	为什么资金转不出去？	B股交易的费用？	0
333	成为融资融券的担保品人民币特种股票可以吗？	新股申购的条件？	0
334	我要怎样才能买股票	如何才可以买股票？	1
335	我的交易‘密码怎么找回密码	忘记交易密码怎么办？	1
336	请问为什么转不出去钱？	如何开户？	0
337	深港通标的股名单	深港通标的股票范围？	1
338	忘了账户	手机账号忘记了怎么办	1
339	我想买入ST山水，但是就是买不进不知为什么。	手机账户密码忘记了怎么办	0
340	新三板股票的即时行情的要素是什么？	新三板股票的即时行情包含哪些要素？	1
341	人民币特种股票是否可以作为融资融券的担保品？	创业板如何开通	0
342	你好，我的账户怎么登陆不上呢	手机账户密码忘记了怎么办	0
343	请问，股票账户可以通过网上注销么？	如何注销证券账户？	1
344	新三板做市转让的申报有哪些条件？	新三板做市转让的申报规则？	1
345	手续费是万几啊	新股申购的市值计算范围？	0
346	手续费降低了在你这里可以调整吗	如何调整佣金费率？	1
347	股票交易后什么时候能转账回银行卡	信用账户的股票可以申购ETF基金吗？	0
348	注销账户需要什么手续	未办理外币银证转账业务的客户如何取款？	0
349	你好，请问申购新股的条件是什么？	若手机丢失，需要重新申请电子签名吗？	0
350	当日买入的股票为什么当日不能卖出？	如何注销三方存管账户？	0
351	你好！我想问一下怎么资金转不出	证券转银行为什么转不了？	0
352	我忘记帐号了	信用账户的股票可以申购ETF基金吗？	0
353	深市A股增发代码具体指什么？	如何开户？	0
354	新三板协议转让的成交原则有哪些？	新三板协议转让的成交规则？	1
355	股票什么时间开始交易	申购开放式基金时提示证券停牌	0
356	你好，我的身份证过期了，可以开户吗？	身份证过期可以办理开户吗？	1
357	新股申购的配号是按时间顺序分吗	新股申购的配号规则？	1
358	银行转钱到你们证券有时间规定吗	多少资金能达到多少的佣金？	0
359	我不是在柜台开户的也可以吗	开通创业板权限对账户有什么要求？	0
360	三板交易权限取消方式是什么？	三板交易权限如何取消？	1
361	资金转不出?	B股股票能作为融资融券的担保品吗？	0
362	约定购回的卷是人民币特种股标的吗？	B股是约定购回的标的券吗？	1
363	我能在金融终端查到我的银行余额信息的，但转账为何不成功	股票可以当天买入当天卖出吗？	0
364	能开创业板嘛	新股申购的条件？	0
365	你好！为什么将款转到银行卡转不出去	证券转银行为什么转不了？	1
366	创业板如何开通?	创业板如何开通	1
367	申购新股时怎么总是显示不符合新股申购条件呢	股票的交易时间？	0
368	修改成本价的方式有哪些？	如何修改成本价数值？	1
369	最少可以买多少B股	B股的最小交易单位？	1
370	为什么不能转到农业银行	证券转银行为什么转不了？	1
371	上交所新股上市第一天的有效申报价格范围有怎样的规定	网下打新申报价格有什么规定？	0
372	请问资金怎么转不了去银行	如何开户？	0
373	账号怎么不允许取钱	当日卖出股票后可以转出资金吗？	0
374	新股上市首日委托买入为什么显示废单？	创业板如何开通	0
375	信用账户操作配股的方法	信用账户如何操作配股？	1
376	股票卖了资金怎么转出不来	为何账户有资金无法转出？	0
377	您好，新三板做市转让的申报规则是怎样的？	新三板做市转让的申报规则？	1
378	你好怎样开通创业板	创业板如何开通	1
379	为啥钱在账户提不出来	深圳大宗交易的成交确认时间？	0
380	可以直接买A股？	创业板如何开通	0
381	我持有的是信用账户的股票，我怎样行使我的投票权呢	信用账户持有的股票如何行使投票权？	1
382	为什么，转不了银行卡	证券转银行为什么转不了？	1
383	我要调整下佣金费	如何调整佣金费率？	1
384	新三版股票转让是用什么单位计价的？	新三版股票转让的计价单位？	1
385	新三板股票转让的费用如何计算？	如何开户？	0
386	今天卖出的股票，钱要多久可以转进银行	股票可以当天买入当天卖出吗？	0
387	今天卖了股票的钱今天能取到银行卡不？	当日卖出股票后可以转出资金吗？	1
388	我的帐号忘了	如何更换银行卡？	0
389	网上开户佣金是多少	如何调整佣金费率？	0
390	怎么开户呀	如何开户？	1
391	你好，交易密码忘记了，怎么办？	新股申购的条件？	0
392	我之前开的户还能用吗	如何开户？	1
393	账号和密码都忘记了怎么办	如何调整佣金费率？	0
394	证券转银行怎么转不了啊？	创业板如何开通	0
395	开户套餐都是什么意思啊	同一新股可多次申购吗？	0
396	你好，今天卖的股票钱什么时间可以往银行卡里转	如何更换同一银行的三方存管银行卡？	0
397	佣金多少啊	多少资金能达到多少的佣金？	1
398	请问证券转银行为什么转不了的？	如何更换不同银行的三方存管？	0
399	你好！我的帐号忘了怎么办	证券转银行为什么转不了？	0
400	你好，能帮我查一下信用账户的新股额度吗	新股申购的条件？	0
401	我想知道沪市港股通可以购买哪些股票？	深港通标的股票范围？	1
402	上市公司进行重大资产重组，需要多长时间停牌？	股票的交易时间？	0
403	请问如何开通创业板	创业板如何开通	1
404	怎么我的资金转不出	创业板如何开通	0
405	客户编号忘记了，怎么查找	客户编号忘记了如何找回？	1
406	今天刚把股票卖了，急用钱，有没有办法今天就能提现	忘记交易密码怎么办？	0
407	同行换第三方存管，怎么换	手机账户密码忘记了怎么办	0
408	为什么资金从银行转不了？	证券转银行为什么转不了？	1
409	我的登录密码，忘了	手机账户密码忘记了怎么办	1
410	新三板的股价以什么单位变动	新三板股价变动单位？	1
411	A股和港股通的退市制度有什么不一样？	A股和港股通退市制度的区别	1
412	帐号忘了	手机账号忘记了怎么办	1
413	我的交易密码忘了怎么办	证券转银行为什么转不了？	0
414	新三板的投资者都是什么类型的？	新三板的投资者有哪些？	1
415	为什么我的账户资金转不出	新三板交易时间？	0
416	投诉上市公司需要哪些证据？	如何注销三方存管账户？	0
417	创业板权限转签	当日卖出股票后可以转出资金吗？	0
418	申购新股受限，到期需要解除限制吗？	如何开户？	0
419	如何查询证券账户在那	如何查询证券账号？	1
420	账号忘记	信用账户可以购买非标的证券吗？	0
421	能帮我开通创业板吗	创业板如何开通	1
422	为啥转不进来资金	为何账户有资金无法转出？	1
423	我的资金密码忘记了怎么找回	创业板权限开通的办理时间	0
424	你好，我为啥证券转银行转不了呢？	手机账户密码忘记了怎么办	0
425	加开账户	如何开户？	1
426	我的钱为什么不能转到银行？	证券转银行为什么转不了？	1
427	新股申购如何撤单	新股申购可以撤单吗？	1
428	成为融资融券的担保品人民币特种股票可以吗？	B股股票能作为融资融券的担保品吗？	1
429	证券要转出资金为什么会冻结	新三板市场是如何披露信息？	0
430	如何调整A股的佣金？	如何调整佣金费率？	1
431	我的佣金比较高了，可以调整吗	如何调整佣金费率？	1
432	找回我的客户编号	ST股票为何无法买入？	0
433	你好我的登录密码忘了	证券转银行为什么转不了？	0
434	什么时候能出售股票	客户编号忘记了如何找回？	0
435	银转证。转不了。	证券转银行为什么转不了？	1
436	怎么转不出资金	A股停牌原因有哪些？	0
437	新股申购失败：错误代码:B01，是什么意思？	证券转银行为什么转不了？	0
438	新三板协议转让的成交原则有哪些？	如何更换同一银行的三方存管银行卡？	0
439	我以前开的户不知道怎么用	为何账户有资金无法转出？	0
440	新股申购中签后有资金的情况下直接冻结吗	新股申购时会冻结资金吗？	1
441	忘记登入密码怎么办	上市公司收购可采取哪些方式？	0
442	我的账户号忘记了	手机账号忘记了怎么办	1
443	我想咨询一下，我想打新，需要满足什么条件呢	新股申购的条件？	1
444	客户编号忘了，怎么找回	客户编号忘记了如何找回？	1
445	交易密码忘了	为何账户有资金无法转出？	0
446	你好，请问我要什么条件才能申购新股？	新股申购的条件？	1
447	我的交易账号因为手机损坏忘记了，请问如何找回	手机账户密码忘记了怎么办	0
448	你好，如何开通创业板	创业板如何开通	1
449	你好，想知道我的账户的佣金费率是多少	如何查询佣金费率？	1
